time,strategy,symbol,side,type,status,multiplier,time_in_force,asset.strike,asset.multiplier,asset.asset_type,price,filled_quantity,trade_cost
2020-02-28 09:30:00-05:00,MyStrategy,SPY,buy,market,fill,1,gtc,0.0,1,stock,288.70001220703125,1,0.0
2020-02-28 12:30:00-05:00,MyStrategy,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2020-02-28 12:30:00-05:00,MyStrategy,SPY,buy,market,fill,1,gtc,0.0,1,stock,288.70001220703125,1,0.0
2020-02-28 15:30:00-05:00,MyStrategy,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2020-02-28 15:30:00-05:00,MyStrategy,SPY,buy,market,fill,1,gtc,0.0,1,stock,288.70001220703125,1,0.0
2020-03-02 09:30:00-05:00,MyStrategy,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2020-03-02 09:30:00-05:00,MyStrategy,SPY,buy,market,fill,1,gtc,0.0,1,stock,298.2099914550781,1,0.0
2020-03-02 12:30:00-05:00,MyStrategy,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2020-03-02 12:30:00-05:00,MyStrategy,SPY,buy,market,fill,1,gtc,0.0,1,stock,298.2099914550781,1,0.0
2020-03-02 15:30:00-05:00,MyStrategy,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2020-03-02 15:30:00-05:00,MyStrategy,SPY,buy,market,fill,1,gtc,0.0,1,stock,298.2099914550781,1,0.0
2020-03-03 09:30:00-05:00,MyStrategy,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2020-03-03 09:30:00-05:00,MyStrategy,SPY,buy,market,fill,1,gtc,0.0,1,stock,309.5,1,0.0
2020-03-03 12:30:00-05:00,MyStrategy,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2020-03-03 12:30:00-05:00,MyStrategy,SPY,buy,market,fill,1,gtc,0.0,1,stock,309.5,1,0.0
2020-03-03 15:30:00-05:00,MyStrategy,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2020-03-03 15:30:00-05:00,MyStrategy,SPY,buy,market,fill,1,gtc,0.0,1,stock,309.5,1,0.0
2020-03-04 09:30:00-05:00,MyStrategy,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2020-03-04 09:30:00-05:00,MyStrategy,SPY,buy,market,fill,1,gtc,0.0,1,stock,306.1199951171875,1,0.0
2020-03-04 12:30:00-05:00,MyStrategy,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2020-03-04 12:30:00-05:00,MyStrategy,SPY,buy,market,fill,1,gtc,0.0,1,stock,306.1199951171875,1,0.0
2020-03-04 15:30:00-05:00,MyStrategy,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2020-03-04 15:30:00-05:00,MyStrategy,SPY,buy,market,fill,1,gtc,0.0,1,stock,306.1199951171875,1,0.0
2020-03-05 09:30:00-05:00,MyStrategy,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2020-03-05 09:30:00-05:00,MyStrategy,SPY,buy,market,fill,1,gtc,0.0,1,stock,304.9800109863281,1,0.0
2020-03-05 12:30:00-05:00,MyStrategy,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2020-03-05 12:30:00-05:00,MyStrategy,SPY,buy,market,fill,1,gtc,0.0,1,stock,304.9800109863281,1,0.0
2020-03-05 15:30:00-05:00,MyStrategy,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2020-03-05 15:30:00-05:00,MyStrategy,SPY,buy,market,fill,1,gtc,0.0,1,stock,304.9800109863281,1,0.0
2020-03-06 09:30:00-05:00,MyStrategy,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2020-03-06 09:30:00-05:00,MyStrategy,SPY,buy,market,fill,1,gtc,0.0,1,stock,293.1499938964844,1,0.0
2020-03-06 12:30:00-05:00,MyStrategy,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2020-03-06 12:30:00-05:00,MyStrategy,SPY,buy,market,fill,1,gtc,0.0,1,stock,293.1499938964844,1,0.0
2020-03-06 15:30:00-05:00,MyStrategy,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2020-03-06 15:30:00-05:00,MyStrategy,SPY,buy,market,fill,1,gtc,0.0,1,stock,293.1499938964844,1,0.0
2020-03-09 09:30:00-04:00,MyStrategy,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2020-03-09 09:30:00-04:00,MyStrategy,SPY,buy,market,fill,1,gtc,0.0,1,stock,284.6400146484375,1,0.0
2020-03-09 12:30:00-04:00,MyStrategy,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2020-03-09 12:30:00-04:00,MyStrategy,SPY,buy,market,fill,1,gtc,0.0,1,stock,284.6400146484375,1,0.0
2020-03-09 15:30:00-04:00,MyStrategy,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2020-03-09 15:30:00-04:00,MyStrategy,SPY,buy,market,fill,1,gtc,0.0,1,stock,284.6400146484375,1,0.0
2020-03-10 09:30:00-04:00,MyStrategy,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2020-03-10 09:30:00-04:00,MyStrategy,SPY,buy,market,fill,1,gtc,0.0,1,stock,280.70001220703125,1,0.0
2020-03-10 12:30:00-04:00,MyStrategy,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2020-03-10 12:30:00-04:00,MyStrategy,SPY,buy,market,fill,1,gtc,0.0,1,stock,280.70001220703125,1,0.0
2020-03-10 15:30:00-04:00,MyStrategy,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2020-03-10 15:30:00-04:00,MyStrategy,SPY,buy,market,fill,1,gtc,0.0,1,stock,280.70001220703125,1,0.0
2020-03-11 09:30:00-04:00,MyStrategy,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2020-03-11 09:30:00-04:00,MyStrategy,SPY,buy,market,fill,1,gtc,0.0,1,stock,256.0,1,0.0
2020-03-11 12:30:00-04:00,MyStrategy,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2020-03-11 12:30:00-04:00,MyStrategy,SPY,buy,market,fill,1,gtc,0.0,1,stock,256.0,1,0.0
2020-03-11 15:30:00-04:00,MyStrategy,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2020-03-11 15:30:00-04:00,MyStrategy,SPY,buy,market,fill,1,gtc,0.0,1,stock,256.0,1,0.0
2020-03-12 09:30:00-04:00,MyStrategy,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2020-03-12 09:30:00-04:00,MyStrategy,SPY,buy,market,fill,1,gtc,0.0,1,stock,263.0899963378906,1,0.0
2020-03-12 12:30:00-04:00,MyStrategy,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2020-03-12 12:30:00-04:00,MyStrategy,SPY,buy,market,fill,1,gtc,0.0,1,stock,263.0899963378906,1,0.0
2020-03-12 15:30:00-04:00,MyStrategy,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2020-03-12 15:30:00-04:00,MyStrategy,SPY,buy,market,fill,1,gtc,0.0,1,stock,263.0899963378906,1,0.0
2020-03-13 09:30:00-04:00,MyStrategy,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2020-03-13 09:30:00-04:00,MyStrategy,SPY,buy,market,fill,1,gtc,0.0,1,stock,263.0899963378906,1,0.0
2020-03-13 12:30:00-04:00,MyStrategy,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2020-03-13 12:30:00-04:00,MyStrategy,SPY,buy,market,fill,1,gtc,0.0,1,stock,263.0899963378906,1,0.0
2020-03-13 15:30:00-04:00,MyStrategy,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2020-03-13 15:30:00-04:00,MyStrategy,SPY,buy,market,fill,1,gtc,0.0,1,stock,263.0899963378906,1,0.0
2020-03-16 09:30:00-04:00,MyStrategy,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2020-03-16 09:30:00-04:00,MyStrategy,SPY,buy,market,fill,1,gtc,0.0,1,stock,245.0399932861328,1,0.0
2020-03-16 12:30:00-04:00,MyStrategy,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2020-03-16 12:30:00-04:00,MyStrategy,SPY,buy,market,fill,1,gtc,0.0,1,stock,245.0399932861328,1,0.0
2020-03-16 15:30:00-04:00,MyStrategy,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2020-03-16 15:30:00-04:00,MyStrategy,SPY,buy,market,fill,1,gtc,0.0,1,stock,245.0399932861328,1,0.0
2020-03-17 09:30:00-04:00,MyStrategy,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2020-03-17 09:30:00-04:00,MyStrategy,SPY,buy,market,fill,1,gtc,0.0,1,stock,236.25,1,0.0
2020-03-17 12:30:00-04:00,MyStrategy,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2020-03-17 12:30:00-04:00,MyStrategy,SPY,buy,market,fill,1,gtc,0.0,1,stock,236.25,1,0.0
2020-03-17 15:30:00-04:00,MyStrategy,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2020-03-17 15:30:00-04:00,MyStrategy,SPY,buy,market,fill,1,gtc,0.0,1,stock,236.25,1,0.0
2020-03-18 09:30:00-04:00,MyStrategy,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2020-03-18 09:30:00-04:00,MyStrategy,SPY,buy,market,fill,1,gtc,0.0,1,stock,239.25,1,0.0
2020-03-18 12:30:00-04:00,MyStrategy,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2020-03-18 12:30:00-04:00,MyStrategy,SPY,buy,market,fill,1,gtc,0.0,1,stock,239.25,1,0.0
2020-03-18 15:30:00-04:00,MyStrategy,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2020-03-18 15:30:00-04:00,MyStrategy,SPY,buy,market,fill,1,gtc,0.0,1,stock,239.25,1,0.0
2020-03-19 09:30:00-04:00,MyStrategy,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2020-03-19 09:30:00-04:00,MyStrategy,SPY,buy,market,fill,1,gtc,0.0,1,stock,242.52999877929688,1,0.0
2020-03-19 12:30:00-04:00,MyStrategy,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2020-03-19 12:30:00-04:00,MyStrategy,SPY,buy,market,fill,1,gtc,0.0,1,stock,242.52999877929688,1,0.0
2020-03-19 15:30:00-04:00,MyStrategy,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2020-03-19 15:30:00-04:00,MyStrategy,SPY,buy,market,fill,1,gtc,0.0,1,stock,242.52999877929688,1,0.0
2020-03-20 09:30:00-04:00,MyStrategy,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2020-03-20 09:30:00-04:00,MyStrategy,SPY,buy,market,fill,1,gtc,0.0,1,stock,242.52999877929688,1,0.0
2020-03-20 12:30:00-04:00,MyStrategy,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2020-03-20 12:30:00-04:00,MyStrategy,SPY,buy,market,fill,1,gtc,0.0,1,stock,242.52999877929688,1,0.0
2020-03-20 15:30:00-04:00,MyStrategy,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2020-03-20 15:30:00-04:00,MyStrategy,SPY,buy,market,fill,1,gtc,0.0,1,stock,242.52999877929688,1,0.0
2020-03-23 09:30:00-04:00,MyStrategy,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2020-03-23 09:30:00-04:00,MyStrategy,SPY,buy,market,fill,1,gtc,0.0,1,stock,234.4199981689453,1,0.0
2020-03-23 12:30:00-04:00,MyStrategy,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2020-03-23 12:30:00-04:00,MyStrategy,SPY,buy,market,fill,1,gtc,0.0,1,stock,234.4199981689453,1,0.0
2020-03-23 15:30:00-04:00,MyStrategy,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2020-03-23 15:30:00-04:00,MyStrategy,SPY,buy,market,fill,1,gtc,0.0,1,stock,234.4199981689453,1,0.0
2020-03-24 09:30:00-04:00,MyStrategy,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2020-03-24 09:30:00-04:00,MyStrategy,SPY,buy,market,fill,1,gtc,0.0,1,stock,244.8699951171875,1,0.0
2020-03-24 12:30:00-04:00,MyStrategy,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2020-03-24 12:30:00-04:00,MyStrategy,SPY,buy,market,fill,1,gtc,0.0,1,stock,244.8699951171875,1,0.0
2020-03-24 15:30:00-04:00,MyStrategy,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2020-03-24 15:30:00-04:00,MyStrategy,SPY,buy,market,fill,1,gtc,0.0,1,stock,244.8699951171875,1,0.0
2020-03-25 09:30:00-04:00,MyStrategy,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2020-03-25 09:30:00-04:00,MyStrategy,SPY,buy,market,fill,1,gtc,0.0,1,stock,249.52000427246094,1,0.0
2020-03-25 12:30:00-04:00,MyStrategy,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2020-03-25 12:30:00-04:00,MyStrategy,SPY,buy,market,fill,1,gtc,0.0,1,stock,249.52000427246094,1,0.0
2020-03-25 15:30:00-04:00,MyStrategy,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2020-03-25 15:30:00-04:00,MyStrategy,SPY,buy,market,fill,1,gtc,0.0,1,stock,249.52000427246094,1,0.0
2020-03-26 09:30:00-04:00,MyStrategy,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2020-03-26 09:30:00-04:00,MyStrategy,SPY,buy,market,fill,1,gtc,0.0,1,stock,253.27000427246094,1,0.0
2020-03-26 12:30:00-04:00,MyStrategy,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2020-03-26 12:30:00-04:00,MyStrategy,SPY,buy,market,fill,1,gtc,0.0,1,stock,253.27000427246094,1,0.0
2020-03-26 15:30:00-04:00,MyStrategy,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2020-03-26 15:30:00-04:00,MyStrategy,SPY,buy,market,fill,1,gtc,0.0,1,stock,253.27000427246094,1,0.0
2020-03-27 09:30:00-04:00,MyStrategy,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2020-03-27 09:30:00-04:00,MyStrategy,SPY,buy,market,fill,1,gtc,0.0,1,stock,253.27000427246094,1,0.0
2020-03-27 12:30:00-04:00,MyStrategy,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2020-03-27 12:30:00-04:00,MyStrategy,SPY,buy,market,fill,1,gtc,0.0,1,stock,253.27000427246094,1,0.0
2020-03-27 15:30:00-04:00,MyStrategy,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2020-03-27 15:30:00-04:00,MyStrategy,SPY,buy,market,fill,1,gtc,0.0,1,stock,253.27000427246094,1,0.0
2020-03-30 09:30:00-04:00,MyStrategy,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2020-03-30 09:30:00-04:00,MyStrategy,SPY,buy,market,fill,1,gtc,0.0,1,stock,260.55999755859375,1,0.0
2020-03-30 12:30:00-04:00,MyStrategy,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2020-03-30 12:30:00-04:00,MyStrategy,SPY,buy,market,fill,1,gtc,0.0,1,stock,260.55999755859375,1,0.0
2020-03-30 15:30:00-04:00,MyStrategy,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2020-03-30 15:30:00-04:00,MyStrategy,SPY,buy,market,fill,1,gtc,0.0,1,stock,260.55999755859375,1,0.0
2020-03-31 09:30:00-04:00,MyStrategy,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2020-03-31 09:30:00-04:00,MyStrategy,SPY,buy,market,fill,1,gtc,0.0,1,stock,247.97999572753906,1,0.0
2020-03-31 12:30:00-04:00,MyStrategy,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2020-03-31 12:30:00-04:00,MyStrategy,SPY,buy,market,fill,1,gtc,0.0,1,stock,247.97999572753906,1,0.0
2020-03-31 15:30:00-04:00,MyStrategy,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2020-03-31 15:30:00-04:00,MyStrategy,SPY,buy,market,fill,1,gtc,0.0,1,stock,247.97999572753906,1,0.0
2020-04-01 09:30:00-04:00,MyStrategy,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2020-04-01 09:30:00-04:00,MyStrategy,SPY,buy,market,fill,1,gtc,0.0,1,stock,245.19000244140625,1,0.0
2020-04-01 12:30:00-04:00,MyStrategy,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2020-04-01 12:30:00-04:00,MyStrategy,SPY,buy,market,fill,1,gtc,0.0,1,stock,245.19000244140625,1,0.0
2020-04-01 15:30:00-04:00,MyStrategy,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2020-04-01 15:30:00-04:00,MyStrategy,SPY,buy,market,fill,1,gtc,0.0,1,stock,245.19000244140625,1,0.0
2020-04-02 09:30:00-04:00,MyStrategy,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2020-04-02 09:30:00-04:00,MyStrategy,SPY,buy,market,fill,1,gtc,0.0,1,stock,250.75999450683594,1,0.0
2020-04-02 12:30:00-04:00,MyStrategy,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2020-04-02 12:30:00-04:00,MyStrategy,SPY,buy,market,fill,1,gtc,0.0,1,stock,250.75999450683594,1,0.0
2020-04-02 15:30:00-04:00,MyStrategy,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2020-04-02 15:30:00-04:00,MyStrategy,SPY,buy,market,fill,1,gtc,0.0,1,stock,250.75999450683594,1,0.0
2020-04-03 09:30:00-04:00,MyStrategy,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2020-04-03 09:30:00-04:00,MyStrategy,SPY,buy,market,fill,1,gtc,0.0,1,stock,250.75999450683594,1,0.0
2020-04-03 12:30:00-04:00,MyStrategy,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2020-04-03 12:30:00-04:00,MyStrategy,SPY,buy,market,fill,1,gtc,0.0,1,stock,250.75999450683594,1,0.0
2020-04-03 15:30:00-04:00,MyStrategy,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2020-04-03 15:30:00-04:00,MyStrategy,SPY,buy,market,fill,1,gtc,0.0,1,stock,250.75999450683594,1,0.0
2020-04-06 09:30:00-04:00,MyStrategy,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2020-04-06 09:30:00-04:00,MyStrategy,SPY,buy,market,fill,1,gtc,0.0,1,stock,274.2099914550781,1,0.0
2020-04-06 12:30:00-04:00,MyStrategy,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2020-04-06 12:30:00-04:00,MyStrategy,SPY,buy,market,fill,1,gtc,0.0,1,stock,274.2099914550781,1,0.0
2020-04-06 15:30:00-04:00,MyStrategy,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2020-04-06 15:30:00-04:00,MyStrategy,SPY,buy,market,fill,1,gtc,0.0,1,stock,274.2099914550781,1,0.0
2020-04-07 09:30:00-04:00,MyStrategy,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2020-04-07 09:30:00-04:00,MyStrategy,SPY,buy,market,fill,1,gtc,0.0,1,stock,267.9599914550781,1,0.0
2020-04-07 12:30:00-04:00,MyStrategy,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2020-04-07 12:30:00-04:00,MyStrategy,SPY,buy,market,fill,1,gtc,0.0,1,stock,267.9599914550781,1,0.0
2020-04-07 15:30:00-04:00,MyStrategy,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2020-04-07 15:30:00-04:00,MyStrategy,SPY,buy,market,fill,1,gtc,0.0,1,stock,267.9599914550781,1,0.0
2020-04-08 09:30:00-04:00,MyStrategy,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2020-04-08 09:30:00-04:00,MyStrategy,SPY,buy,market,fill,1,gtc,0.0,1,stock,277.5799865722656,1,0.0
2020-04-08 12:30:00-04:00,MyStrategy,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2020-04-08 12:30:00-04:00,MyStrategy,SPY,buy,market,fill,1,gtc,0.0,1,stock,277.5799865722656,1,0.0
2020-04-08 15:30:00-04:00,MyStrategy,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2020-04-08 15:30:00-04:00,MyStrategy,SPY,buy,market,fill,1,gtc,0.0,1,stock,277.5799865722656,1,0.0
2020-04-09 09:30:00-04:00,MyStrategy,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2020-04-09 09:30:00-04:00,MyStrategy,SPY,buy,market,fill,1,gtc,0.0,1,stock,277.5799865722656,1,0.0
2020-04-09 12:30:00-04:00,MyStrategy,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2020-04-09 12:30:00-04:00,MyStrategy,SPY,buy,market,fill,1,gtc,0.0,1,stock,277.5799865722656,1,0.0
2020-04-09 15:30:00-04:00,MyStrategy,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2020-04-09 15:30:00-04:00,MyStrategy,SPY,buy,market,fill,1,gtc,0.0,1,stock,277.5799865722656,1,0.0
2020-04-13 09:30:00-04:00,MyStrategy,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2020-04-13 09:30:00-04:00,MyStrategy,SPY,buy,market,fill,1,gtc,0.0,1,stock,280.9800109863281,1,0.0
2020-04-13 12:30:00-04:00,MyStrategy,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2020-04-13 12:30:00-04:00,MyStrategy,SPY,buy,market,fill,1,gtc,0.0,1,stock,280.9800109863281,1,0.0
2020-04-13 15:30:00-04:00,MyStrategy,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2020-04-13 15:30:00-04:00,MyStrategy,SPY,buy,market,fill,1,gtc,0.0,1,stock,280.9800109863281,1,0.0
2020-04-14 09:30:00-04:00,MyStrategy,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2020-04-14 09:30:00-04:00,MyStrategy,SPY,buy,market,fill,1,gtc,0.0,1,stock,277.57000732421875,1,0.0
2020-04-14 12:30:00-04:00,MyStrategy,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2020-04-14 12:30:00-04:00,MyStrategy,SPY,buy,market,fill,1,gtc,0.0,1,stock,277.57000732421875,1,0.0
2020-04-14 15:30:00-04:00,MyStrategy,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2020-04-14 15:30:00-04:00,MyStrategy,SPY,buy,market,fill,1,gtc,0.0,1,stock,277.57000732421875,1,0.0
2020-04-15 09:30:00-04:00,MyStrategy,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2020-04-15 09:30:00-04:00,MyStrategy,SPY,buy,market,fill,1,gtc,0.0,1,stock,279.1499938964844,1,0.0
2020-04-15 12:30:00-04:00,MyStrategy,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2020-04-15 12:30:00-04:00,MyStrategy,SPY,buy,market,fill,1,gtc,0.0,1,stock,279.1499938964844,1,0.0
2020-04-15 15:30:00-04:00,MyStrategy,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2020-04-15 15:30:00-04:00,MyStrategy,SPY,buy,market,fill,1,gtc,0.0,1,stock,279.1499938964844,1,0.0
2020-04-16 09:30:00-04:00,MyStrategy,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2020-04-16 09:30:00-04:00,MyStrategy,SPY,buy,market,fill,1,gtc,0.0,1,stock,285.3800048828125,1,0.0
2020-04-16 12:30:00-04:00,MyStrategy,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2020-04-16 12:30:00-04:00,MyStrategy,SPY,buy,market,fill,1,gtc,0.0,1,stock,285.3800048828125,1,0.0
2020-04-16 15:30:00-04:00,MyStrategy,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2020-04-16 15:30:00-04:00,MyStrategy,SPY,buy,market,fill,1,gtc,0.0,1,stock,285.3800048828125,1,0.0
2020-04-17 09:30:00-04:00,MyStrategy,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2020-04-17 09:30:00-04:00,MyStrategy,SPY,buy,market,fill,1,gtc,0.0,1,stock,285.3800048828125,1,0.0
2020-04-17 12:30:00-04:00,MyStrategy,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2020-04-17 12:30:00-04:00,MyStrategy,SPY,buy,market,fill,1,gtc,0.0,1,stock,285.3800048828125,1,0.0
2020-04-17 15:30:00-04:00,MyStrategy,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2020-04-17 15:30:00-04:00,MyStrategy,SPY,buy,market,fill,1,gtc,0.0,1,stock,285.3800048828125,1,0.0
2020-04-20 09:30:00-04:00,MyStrategy,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2020-04-20 09:30:00-04:00,MyStrategy,SPY,buy,market,fill,1,gtc,0.0,1,stock,276.7300109863281,1,0.0
2020-04-20 12:30:00-04:00,MyStrategy,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2020-04-20 12:30:00-04:00,MyStrategy,SPY,buy,market,fill,1,gtc,0.0,1,stock,276.7300109863281,1,0.0
2020-04-20 15:30:00-04:00,MyStrategy,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2020-04-20 15:30:00-04:00,MyStrategy,SPY,buy,market,fill,1,gtc,0.0,1,stock,276.7300109863281,1,0.0
2020-04-21 09:30:00-04:00,MyStrategy,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2020-04-21 09:30:00-04:00,MyStrategy,SPY,buy,market,fill,1,gtc,0.0,1,stock,278.3500061035156,1,0.0
2020-04-21 12:30:00-04:00,MyStrategy,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2020-04-21 12:30:00-04:00,MyStrategy,SPY,buy,market,fill,1,gtc,0.0,1,stock,278.3500061035156,1,0.0
2020-04-21 15:30:00-04:00,MyStrategy,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2020-04-21 15:30:00-04:00,MyStrategy,SPY,buy,market,fill,1,gtc,0.0,1,stock,278.3500061035156,1,0.0
2020-04-22 09:30:00-04:00,MyStrategy,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2020-04-22 09:30:00-04:00,MyStrategy,SPY,buy,market,fill,1,gtc,0.0,1,stock,280.489990234375,1,0.0
2020-04-22 12:30:00-04:00,MyStrategy,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2020-04-22 12:30:00-04:00,MyStrategy,SPY,buy,market,fill,1,gtc,0.0,1,stock,280.489990234375,1,0.0
2020-04-22 15:30:00-04:00,MyStrategy,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2020-04-22 15:30:00-04:00,MyStrategy,SPY,buy,market,fill,1,gtc,0.0,1,stock,280.489990234375,1,0.0
2020-04-23 09:30:00-04:00,MyStrategy,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2020-04-23 09:30:00-04:00,MyStrategy,SPY,buy,market,fill,1,gtc,0.0,1,stock,280.7300109863281,1,0.0
2020-04-23 12:30:00-04:00,MyStrategy,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2020-04-23 12:30:00-04:00,MyStrategy,SPY,buy,market,fill,1,gtc,0.0,1,stock,280.7300109863281,1,0.0
2020-04-23 15:30:00-04:00,MyStrategy,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2020-04-23 15:30:00-04:00,MyStrategy,SPY,buy,market,fill,1,gtc,0.0,1,stock,280.7300109863281,1,0.0
2020-04-24 09:30:00-04:00,MyStrategy,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2020-04-24 09:30:00-04:00,MyStrategy,SPY,buy,market,fill,1,gtc,0.0,1,stock,280.7300109863281,1,0.0
2020-04-24 12:30:00-04:00,MyStrategy,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
