datetime,portfolio_value,cash,return
2019-01-02 09:30:00-05:00,100000.0,100000.0,
2019-01-02 12:30:00-05:00,100000.0,99877.01000213623,0.0
2019-01-02 15:30:00-05:00,100000.0,99754.02000427246,0.0
2019-01-02 18:30:00-05:00,100000.0,99631.03000640869,0.0
2019-01-03 09:30:00-05:00,100003.375,99631.03000640869,3.375000000005457e-05
2019-01-03 12:30:00-05:00,100003.375,99506.91500854492,0.0
2019-01-03 15:30:00-05:00,100003.375,99382.80001068115,0.0
2019-01-03 18:30:00-05:00,100003.375,99258.68501281738,0.0
2019-01-04 09:30:00-05:00,100001.45500183105,99258.68501281738,-1.9199333711972244e-05
2019-01-04 12:30:00-05:00,100001.45500183105,99134.89001464844,0.0
2019-01-04 15:30:00-05:00,100001.45500183105,99011.09501647949,0.0
2019-01-04 18:30:00-05:00,100001.45500183105,98887.30001831055,0.0
2019-01-07 09:30:00-05:00,100024.40502929688,98887.30001831055,0.0002294969354736942
2019-01-07 12:30:00-05:00,100024.40502929688,98760.95501708984,0.0
2019-01-07 15:30:00-05:00,100024.40502929688,98634.61001586914,0.0
2019-01-07 18:30:00-05:00,100024.40502929688,98508.26501464844,0.0
2019-01-08 09:30:00-05:00,100049.18505859375,98508.26501464844,0.00024773983199022354
2019-01-08 12:30:00-05:00,100049.18505859375,98379.85501098633,0.0
2019-01-08 15:30:00-05:00,100049.18505859375,98251.44500732422,0.0
2019-01-08 18:30:00-05:00,100049.18505859375,98123.03500366211,0.0
2019-01-09 09:30:00-05:00,100054.73498535156,98123.03500366211,5.5471983650523526e-05
2019-01-09 12:30:00-05:00,100054.73498535156,97994.25500488281,0.0
2019-01-09 15:30:00-05:00,100054.73498535156,97865.47500610352,0.0
2019-01-09 18:30:00-05:00,100054.73498535156,97736.69500732422,0.0
2019-01-10 09:30:00-05:00,100043.03509521484,97736.69500732422,-0.00011693489706843252
2019-01-10 12:30:00-05:00,100043.03509521484,97608.5650024414,0.0
2019-01-10 15:30:00-05:00,100043.03509521484,97480.4349975586,0.0
2019-01-10 18:30:00-05:00,100043.03509521484,97352.30499267578,0.0
2019-01-11 09:30:00-05:00,100057.94491577148,97352.30499267578,0.0001490340686129965
2019-01-11 12:30:00-05:00,100057.94491577148,97223.46499633789,0.0
2019-01-11 15:30:00-05:00,100057.94491577148,97094.625,0.0
2019-01-11 18:30:00-05:00,100057.94491577148,96965.78500366211,0.0
2019-01-14 09:30:00-05:00,100048.10482788086,96965.78500366211,-9.834389361995655e-05
2019-01-14 12:30:00-05:00,100048.10482788086,96837.35501098633,0.0
2019-01-14 15:30:00-05:00,100048.10482788086,96708.92501831055,0.0
2019-01-14 18:30:00-05:00,100048.10482788086,96580.49502563477,0.0
2019-01-15 09:30:00-05:00,100061.06512451172,96580.49502563477,0.00012954065100134748
2019-01-15 12:30:00-05:00,100061.06512451172,96451.58502197266,0.0
2019-01-15 15:30:00-05:00,100061.06512451172,96322.67501831055,0.0
2019-01-15 18:30:00-05:00,100061.06512451172,96193.76501464844,0.0
2019-01-16 09:30:00-05:00,100106.21481323242,96193.76501464844,0.0004512213483287564
2019-01-16 12:30:00-05:00,100106.21481323242,96063.3500213623,0.0
2019-01-16 15:30:00-05:00,100106.21481323242,95932.93502807617,0.0
2019-01-16 18:30:00-05:00,100106.21481323242,95802.52003479004,0.0
2019-01-17 09:30:00-05:00,100092.68519592285,95802.52003479004,-0.00013515262099172975
